position,id,name,site_category,ml_item_id,price,last_price_source,free_shipping,source_url
1,db69cc1f-5668-4f54-b688-845f6ea1c029,Par Halter 3 Kg Emborrachado Academia Treino Cor Preto,equipamentos,MLB3907682613,159.9,catalog_ingest,true,https://www.mercadolivre.com.br/p/MLB39177891
